Date,Rainfall (mm),Max Temp (°C),Min Temp (°C),Usage(L),Usage(kWh),Avg Temp (°C)
2018/12/04,34.6,10.5,0.7,375.0,2227.0,5.6
2018/12/05,2.9,12.3,0.7,253.0,1569.0,6.5
2018/12/06,4.9,12.9,10.0,280.0,1141.0,11.45
2018/12/07,1.8,9.0,4.2,202.0,824.0,6.6
2018/12/08,3.6,10.6,5.8,204.0,773.0,8.2
2018/12/09,0.4,9.1,6.5,148.0,1786.0,7.8
2018/12/10,0.0,9.7,2.7,193.0,1969.0,6.199999999999999
2018/12/11,8.2,10.3,4.7,245.0,1578.0,7.5
2018/12/12,7.4,8.5,3.1,341.0,2396.0,5.8
2018/12/13,1.3,8.6,2.9,311.0,2310.0,5.75
2018/12/14,12.7,11.4,5.5,312.0,2326.0,8.45
2018/12/15,6.6,12.4,6.5,291.0,2173.0,9.45
2018/12/16,2.2,8.0,2.9,289.0,1569.0,5.45
2018/12/17,10.8,11.5,3.2,238.0,1588.0,7.35
2018/12/18,1.7,9.2,7.5,313.0,2033.0,8.35
2018/12/19,2.0,7.3,3.7,318.0,1908.0,5.5
2018/12/20,6.7,9.6,5.2,246.0,1852.0,7.4
2018/12/21,0.7,9.8,5.2,246.0,1799.0,7.5
2018/12/22,14.7,11.2,5.0,232.0,1445.0,8.1
2018/12/23,6.5,8.6,6.0,230.0,1261.0,7.3
2018/12/24,0.8,10.4,6.8,237.0,1340.0,8.6
2018/12/25,0.0,10.8,7.9,222.0,1394.0,9.350000000000001
2018/12/26,0.9,10.9,9.5,215.0,1348.0,10.2
2018/12/27,1.4,9.7,8.0,199.0,1347.0,8.85
2018/12/28,0.0,11.2,8.3,197.0,1341.0,9.75
2018/12/29,1.2,11.3,9.3,193.0,1322.0,10.3
2018/12/30,0.0,10.1,9.4,188.0,1246.0,9.75
2018/12/31,0.0,10.5,8.0,188.0,1292.0,9.25
2019/01/01,1.3,10.0,7.6,192.0,1338.0,8.8
2019/01/02,0.1,8.8,5.5,539.0,2488.0,7.15
2019/01/03,0.1,7.5,5.0,180.0,2155.0,6.25
2019/01/04,0.0,7.9,4.2,18.0,1293.0,6.050000000000001
2019/01/05,0.0,8.4,4.0,139.0,1964.0,6.2
2019/01/06,0.6,10.6,5.0,112.0,1087.0,7.8
2019/01/07,0.1,10.4,6.4,236.0,895.0,8.4
2019/01/08,0.5,9.2,4.6,307.0,959.0,6.8999999999999995
2019/01/09,1.1,8.6,4.8,76.0,775.0,6.699999999999999
2019/01/10,0.0,10.5,6.9,371.0,1877.0,8.7
2019/01/11,0.3,9.2,7.3,278.0,1779.0,8.25
2019/01/12,0.1,9.4,7.3,364.0,1353.0,8.35
2019/01/13,0.0,10.1,7.8,382.0,1664.0,8.95
2019/01/14,0.2,7.5,5.5,221.0,1570.0,6.5
2019/01/15,1.7,9.4,5.5,360.0,2386.0,7.45
2019/01/16,2.0,6.7,3.8,456.0,2341.0,5.25
2019/01/17,2.0,6.3,-0.6,323.0,2323.0,2.85
2019/01/18,1.0,7.7,-0.6,427.0,2367.0,3.5500000000000003
2019/01/19,0.6,7.2,4.2,394.0,2174.0,5.7
2019/01/20,1.1,6.5,4.4,239.0,1635.0,5.45
2019/01/21,3.2,6.0,0.4,225.0,1498.0,3.2
2019/01/22,0.2,4.3,0.0,384.0,2483.0,2.15
2019/01/23,4.5,8.7,1.2,356.0,2526.0,4.949999999999999
2019/01/24,0.2,10.6,2.0,357.0,2501.0,6.3
2019/01/25,0.4,10.1,8.5,382.0,2422.0,9.3
2019/01/26,4.9,9.3,6.7,311.0,2159.0,8.0
2019/01/27,1.0,6.3,1.1,271.0,1669.0,3.7
2019/01/28,2.0,5.5,0.5,266.0,1572.0,3.0
2019/01/29,2.0,3.4,2.0,375.0,2354.0,2.7
2019/01/30,3.1,3.3,-1.7,392.0,2340.0,0.7999999999999999
2019/01/31,14.6,3.3,-2.2,414.0,2374.0,0.5499999999999998
2019/02/01,0.0,3.1,-0.4,192.0,1334.0,1.35
2019/02/02,0.0,4.7,-2.7,486.0,2217.0,1.0
2019/02/03,3.8,9.0,-1.3,147.0,1994.0,3.85
2019/02/04,0.4,11.1,3.6,174.0,2049.0,7.35
2019/02/05,5.0,11.4,1.5,138.0,1899.0,6.45
2019/02/06,8.7,10.0,3.0,364.0,806.0,6.5
2019/02/07,6.1,10.0,1.0,275.0,1093.0,5.5
2019/02/08,2.5,9.3,3.3,232.0,948.0,6.300000000000001
2019/02/09,0.4,7.8,3.6,53.0,761.0,5.7
2019/02/10,1.3,6.9,-0.2,368.0,1888.0,3.35
2019/02/11,0.1,11.4,1.0,258.0,1675.0,6.2
2019/02/12,1.0,12.1,4.4,391.0,1425.0,8.25
2019/02/13,0.0,9.9,8.5,235.0,2425.0,9.2
2019/02/14,0.0,11.4,8.5,247.0,2342.0,9.95
2019/02/15,0.0,12.2,5.0,278.0,2286.0,8.6
2019/02/16,4.0,10.7,5.0,119.0,2037.0,7.85
2019/02/17,1.0,11.1,6.0,54.0,1409.0,8.55
2019/02/18,1.1,9.0,3.4,54.0,1441.0,6.2
2019/02/19,11.1,9.6,2.4,121.0,2192.0,6.0
2019/02/20,0.6,11.8,5.4,163.0,2171.0,8.600000000000001
2019/02/21,0.0,12.3,9.4,211.0,2126.0,10.850000000000001
2019/02/22,0.2,13.0,9.7,199.0,2023.0,11.35
2019/02/23,0.1,13.7,9.1,337.0,1948.0,11.399999999999999
2019/02/24,0.0,13.0,4.5,617.0,1517.0,8.75
2019/02/25,0.0,15.0,7.3,280.0,1481.0,11.15
2019/02/26,0.0,13.9,4.7,340.0,2355.0,9.3
2019/02/27,0.0,12.9,5.0,228.0,2240.0,8.95
2019/02/28,0.6,11.7,5.0,201.0,2216.0,8.35
2019/03/01,14.2,10.1,4.1,203.0,1587.0,7.1
2019/03/02,3.3,11.0,4.5,673.0,1494.0,7.75
2019/03/03,19.6,5.6,4.6,49.0,1399.0,5.1
2019/03/04,1.3,6.4,0.6,229.0,2134.0,3.5
2019/03/05,20.9,9.8,1.6,169.0,1935.0,5.7
2019/03/06,2.5,7.1,5.5,149.0,802.0,6.3
2019/03/07,0.2,10.5,2.6,309.0,1128.0,6.55
2019/03/08,2.5,11.1,1.6,41.0,901.0,6.35
2019/03/09,10.1,9.2,5.0,165.0,1221.0,7.1
2019/03/10,3.1,6.7,1.6,380.0,1847.0,4.15
2019/03/11,3.6,10.5,0.3,238.0,1257.0,5.4
2019/03/12,2.5,8.7,3.0,423.0,2346.0,5.85
2019/03/13,2.9,11.0,2.1,210.0,2388.0,6.55
2019/03/14,3.3,11.6,6.0,194.0,2362.0,8.8
2019/03/15,6.1,10.7,8.0,170.0,2274.0,9.35
2019/03/16,4.2,10.7,6.0,145.0,1937.0,8.35
2019/03/17,2.9,10.5,-0.2,307.0,1355.0,5.15
2019/03/18,2.0,9.0,1.5,149.0,1423.0,5.25
2019/03/19,0.2,15.0,4.6,128.0,1477.0,9.8
2019/03/20,0.0,14.8,5.4,239.0,2104.0,10.100000000000001
2019/03/21,0.0,13.9,6.0,179.0,2099.0,9.95
2019/03/22,1.4,10.2,8.3,180.0,2117.0,9.25
2019/03/23,0.0,10.0,2.0,86.0,1906.0,6.0
2019/03/24,0.0,10.1,0.8,11.0,1323.0,5.45
2019/03/25,0.0,13.1,3.2,11.0,1372.0,8.15
2019/03/26,0.0,14.1,3.0,179.0,2207.0,8.55
2019/03/27,0.0,14.2,4.0,170.0,2201.0,9.1
2019/03/28,0.0,16.0,2.6,178.0,2193.0,9.3
2019/03/29,0.0,16.1,2.4,246.0,2177.0,9.25
2019/03/30,0.0,12.1,4.6,105.0,1892.0,8.35
2019/03/31,0.0,11.0,2.3,43.0,1275.0,6.65
2019/04/01,1.7,11.1,2.7,226.0,1658.0,6.9
2019/04/02,0.7,7.2,0.6,433.0,1560.0,3.9
2019/04/03,3.0,8.4,0.6,23.0,1515.0,4.5
2019/04/04,0.3,8.2,1.7,167.0,2185.0,4.949999999999999
2019/04/05,4.9,9.5,-0.3,94.0,1755.0,4.6
2019/04/06,0.0,12.2,1.8,154.0,824.0,7.0
2019/04/07,0.0,13.4,1.6,321.0,1071.0,7.5
2019/04/08,0.0,14.0,5.7,16.0,752.0,9.85
2019/04/09,0.2,9.4,5.7,246.0,1258.0,7.550000000000001
2019/04/10,0.0,11.0,2.2,369.0,1780.0,6.6
2019/04/11,0.0,14.0,3.3,227.0,1295.0,8.65
2019/04/12,0.0,11.1,3.6,363.0,2257.0,7.35
2019/04/13,39.0,11.0,5.9,143.0,1840.0,8.45
2019/04/14,6.0,5.7,3.3,370.0,1417.0,4.5
2019/04/15,6.5,7.9,4.0,159.0,1360.0,5.95
2019/04/16,0.0,16.0,5.5,136.0,2100.0,10.75
2019/04/17,0.0,16.2,6.0,72.0,1877.0,11.1
2019/04/18,0.0,19.3,7.8,62.0,1782.0,13.55
2019/04/19,0.0,21.0,8.6,75.0,1709.0,14.8
2019/04/20,0.0,22.5,8.6,1.0,1226.0,15.55
2019/04/21,0.0,20.5,8.1,0.0,1166.0,14.3
2019/04/22,0.0,19.6,7.2,1.0,1147.0,13.4
2019/04/23,3.1,19.0,9.4,2.0,1181.0,14.2
2019/04/24,4.1,12.0,9.6,73.0,1648.0,10.8
2019/04/25,3.2,15.1,6.7,55.0,1694.0,10.9
2019/04/26,3.2,12.8,7.0,48.0,1650.0,9.9
2019/04/27,1.5,12.0,2.6,49.0,1647.0,7.3
2019/04/28,0.2,15.9,5.1,97.0,1308.0,10.5
2019/04/29,8.0,13.2,7.6,170.0,1188.0,10.399999999999999
2019/04/30,2.9,14.0,9.5,203.0,1969.0,11.75
2019/05/01,0.7,13.0,3.6,211.0,1637.0,8.3
2019/05/02,0.2,14.0,6.4,477.0,2340.0,10.2
2019/05/03,0.1,13.6,6.5,166.0,2445.0,10.05
2019/05/04,0.0,13.8,0.9,162.0,2199.0,7.3500000000000005
2019/05/05,0.0,14.7,2.0,9.0,1224.0,8.35
2019/05/06,0.0,12.8,4.2,102.0,1231.0,8.5
2019/05/07,6.3,14.4,4.6,423.0,1096.0,9.5
2019/05/08,1.8,8.9,6.6,10.0,743.0,7.75
2019/05/09,0.0,13.8,5.0,103.0,1457.0,9.4
2019/05/10,0.7,14.5,3.7,291.0,1568.0,9.1
2019/05/11,0.0,15.3,3.6,365.0,2186.0,9.450000000000001
2019/05/12,0.0,16.0,4.8,386.0,2173.0,10.4
2019/05/13,0.0,18.3,5.9,4.0,1134.0,12.100000000000001
2019/05/14,0.0,18.0,5.8,107.0,1810.0,11.9
2019/05/15,0.0,20.6,7.3,76.0,1680.0,13.950000000000001
2019/05/16,0.0,16.8,8.0,82.0,1465.0,12.4
2019/05/17,5.3,15.0,8.0,75.0,1442.0,11.5
2019/05/18,0.2,16.8,8.2,54.0,1380.0,12.5
2019/05/19,0.1,16.7,8.6,1.0,1004.0,12.649999999999999
2019/05/20,0.0,17.6,5.8,0.0,892.0,11.700000000000001
2019/05/21,0.0,19.5,7.6,64.0,1393.0,13.55
2019/05/22,0.0,18.5,8.0,75.0,1379.0,13.25
2019/05/23,5.1,14.7,8.9,83.0,1297.0,11.8
2019/05/24,1.0,17.2,10.3,126.0,1352.0,13.75
2019/05/25,1.6,18.0,10.9,94.0,1218.0,14.45
2019/05/26,0.0,17.5,12.0,223.0,946.0,14.75
2019/05/27,0.0,16.0,10.0,96.0,962.0,13.0
2019/05/28,12.0,16.5,7.7,114.0,1396.0,12.1
2019/05/29,0.0,19.5,8.7,48.0,1307.0,14.1
2019/05/30,0.0,20.4,13.0,90.0,1313.0,16.7
2019/05/31,0.0,16.7,12.8,118.0,1350.0,14.75
2019/06/01,12.0,17.3,8.4,212.0,1317.0,12.850000000000001
2019/06/02,0.0,17.5,12.0,399.0,2410.0,14.75
2019/06/03,9.8,16.4,7.2,182.0,2394.0,11.799999999999999
2019/06/04,24.3,11.6,9.1,179.0,1981.0,10.35
2019/06/05,3.2,14.9,7.1,2.0,1211.0,11.0
2019/06/06,4.3,15.0,3.9,42.0,1195.0,9.45
2019/06/07,9.3,11.8,4.7,317.0,1022.0,8.25
2019/06/08,1.3,14.6,5.7,8.0,745.0,10.15
2019/06/09,2.6,13.8,5.4,103.0,1465.0,9.600000000000001
2019/06/10,7.2,14.1,8.5,256.0,1168.0,11.3
2019/06/11,0.2,16.4,6.0,368.0,2211.0,11.2
2019/06/12,3.2,11.6,7.9,390.0,2110.0,9.75
2019/06/13,0.5,12.0,9.6,54.0,1229.0,10.8
2019/06/14,1.9,14.5,6.8,75.0,1187.0,10.65
2019/06/15,0.3,15.5,5.1,68.0,1164.0,10.3
2019/06/16,0.4,17.1,7.1,2.0,881.0,12.100000000000001
2019/06/17,0.1,18.1,9.2,0.0,904.0,13.65
2019/06/18,0.0,17.3,7.5,130.0,1142.0,12.4
2019/06/19,0.1,17.0,7.5,239.0,1147.0,12.25
2019/06/20,1.2,17.9,7.7,266.0,1146.0,12.799999999999999
2019/06/21,0.0,18.3,6.5,247.0,1162.0,12.4
2019/06/22,0.3,20.2,9.5,134.0,1161.0,14.85
2019/06/23,12.2,15.8,12.2,3.0,1033.0,14.0
2019/06/24,8.6,23.4,12.2,4.0,960.0,17.799999999999997
2019/06/25,0.0,20.4,12.8,31.0,1178.0,16.6
2019/06/26,0.0,20.5,11.6,202.0,1150.0,16.05
2019/06/27,0.0,25.0,13.0,362.0,1122.0,19.0
2019/06/28,0.8,20.2,15.6,285.0,1120.0,17.9
2019/06/29,0.1,22.8,12.7,239.0,1032.0,17.75
2019/06/30,0.3,18.3,12.9,281.0,903.0,15.600000000000001
2019/07/01,0.0,21.2,11.0,209.0,1391.0,16.1
2019/07/02,0.0,19.7,10.3,394.0,2306.0,15.0
2019/07/03,0.0,21.8,9.2,270.0,2340.0,15.5
2019/07/04,0.0,22.2,10.0,474.0,1463.0,16.1
2019/07/05,0.0,20.6,9.8,0.0,1245.0,15.200000000000001
2019/07/06,1.0,18.0,12.6,121.0,1240.0,15.3
2019/07/07,1.1,20.5,13.0,392.0,969.0,16.75
2019/07/08,0.4,20.6,11.9,132.0,894.0,16.25
2019/07/09,0.2,22.6,13.1,151.0,1385.0,17.85
2019/07/10,2.0,20.5,12.5,258.0,1042.0,16.5
2019/07/11,0.4,21.3,15.1,365.0,2205.0,18.2
2019/07/12,0.1,20.8,12.5,314.0,1940.0,16.65
2019/07/13,0.0,21.7,12.9,256.0,984.0,17.3
2019/07/14,0.0,24.4,11.2,272.0,929.0,17.799999999999997
2019/07/15,0.0,23.4,10.8,231.0,829.0,17.1
2019/07/16,1.1,21.5,14.3,262.0,1034.0,17.9
2019/07/17,0.9,19.4,13.5,266.0,1047.0,16.45
2019/07/18,3.8,19.8,11.9,258.0,1005.0,15.850000000000001
2019/07/19,4.1,21.5,13.1,251.0,1015.0,17.3
2019/07/20,0.1,18.0,12.4,232.0,1024.0,15.2
2019/07/21,2.7,19.6,12.9,232.0,830.0,16.25
2019/07/22,0.1,22.7,15.5,218.0,827.0,19.1
2019/07/23,0.0,22.6,16.0,225.0,1030.0,19.3
2019/07/24,0.4,21.7,14.3,310.0,1040.0,18.0
2019/07/25,1.3,20.3,15.6,366.0,1012.0,17.95
2019/07/26,2.4,19.7,14.9,295.0,1022.0,17.3
2019/07/27,0.3,19.4,10.0,223.0,967.0,14.7
2019/07/28,0.3,17.7,8.6,207.0,893.0,13.149999999999999
2019/07/29,6.4,21.2,9.1,208.0,822.0,15.149999999999999
2019/07/30,2.2,19.4,12.9,211.0,1001.0,16.15
2019/07/31,0.0,19.4,9.5,228.0,981.0,14.45
2019/08/01,0.0,20.4,12.9,329.0,1998.0,16.65
2019/08/02,3.2,24.9,12.7,396.0,2365.0,18.799999999999997
2019/08/03,1.2,19.4,13.8,297.0,2191.0,16.6
2019/08/04,7.0,20.7,12.5,204.0,1355.0,16.6
2019/08/05,3.2,19.2,10.7,137.0,1923.0,14.95
2019/08/06,4.4,18.2,13.4,101.0,1070.0,15.8
2019/08/07,0.5,20.1,10.9,272.0,854.0,15.5
2019/08/08,21.7,20.9,11.9,117.0,887.0,16.4
2019/08/09,17.5,19.5,11.8,255.0,988.0,15.65
2019/08/10,10.5,18.0,12.6,373.0,1858.0,15.3
2019/08/11,1.0,15.7,12.1,367.0,2200.0,13.899999999999999
2019/08/12,3.4,16.6,7.7,265.0,1428.0,12.15
2019/08/13,7.5,17.7,9.4,194.0,956.0,13.55
2019/08/14,1.2,19.7,12.6,641.0,905.0,16.15
2019/08/15,20.2,22.4,11.8,289.0,885.0,17.1
2019/08/16,1.8,21.5,13.4,273.0,910.0,17.45
2019/08/17,2.0,18.6,10.4,244.0,815.0,14.5
2019/08/18,3.3,16.9,9.6,487.0,786.0,13.25
2019/08/19,0.8,17.5,10.0,201.0,709.0,13.75
2019/08/20,2.7,17.3,7.8,204.0,861.0,12.55
2019/08/21,4.5,15.9,9.8,242.0,962.0,12.850000000000001
2019/08/22,0.0,21.4,12.6,274.0,1084.0,17.0
2019/08/23,0.0,18.8,12.0,445.0,1073.0,15.4
2019/08/24,0.0,24.1,13.0,427.0,974.0,18.55
2019/08/25,0.0,22.0,13.3,535.0,824.0,17.65
2019/08/26,0.0,21.1,10.1,255.0,819.0,15.600000000000001
2019/08/27,0.6,17.4,9.7,452.0,956.0,13.549999999999999
2019/08/28,0.3,19.0,9.9,442.0,960.0,14.45
2019/08/29,1.1,18.9,10.3,618.0,921.0,14.6
2019/08/30,9.6,19.0,13.0,341.0,1036.0,16.0
2019/08/31,0.4,16.7,11.2,88.0,966.0,13.95
2019/09/01,0.6,16.2,7.0,439.0,1984.0,11.6
2019/09/02,0.1,16.6,10.4,290.0,2112.0,13.5
2019/09/03,1.8,20.0,11.9,188.0,1993.0,15.95
2019/09/04,1.0,15.7,9.6,235.0,2109.0,12.649999999999999
2019/09/05,0.1,17.6,6.6,119.0,1962.0,12.100000000000001
2019/09/06,0.2,18.1,9.6,46.0,859.0,13.850000000000001
2019/09/07,0.3,16.7,10.3,273.0,1055.0,13.5
2019/09/08,7.0,18.4,7.9,195.0,881.0,13.149999999999999
2019/09/09,0.0,16.5,9.5,226.0,881.0,13.0
2019/09/10,0.4,17.0,7.0,382.0,1830.0,12.0
2019/09/11,0.0,17.4,8.0,329.0,1975.0,12.7
2019/09/12,0.4,18.5,11.6,259.0,1472.0,15.05
2019/09/13,0.0,18.5,7.0,282.0,1783.0,12.75
2019/09/14,0.0,20.4,7.2,92.0,1542.0,13.799999999999999
2019/09/15,0.3,19.1,9.1,25.0,1047.0,14.100000000000001
2019/09/16,0.0,15.9,14.7,13.0,1017.0,15.3
2019/09/17,0.0,18.0,7.4,176.0,1804.0,12.7
2019/09/18,0.0,20.5,7.6,162.0,1781.0,14.05
2019/09/19,0.0,21.8,8.1,150.0,1743.0,14.95
2019/09/20,0.0,19.1,10.9,139.0,1722.0,15.0
2019/09/21,9.0,18.5,11.2,160.0,1516.0,14.85
2019/09/22,0.2,16.0,13.7,243.0,1052.0,14.85
2019/09/23,6.5,18.0,8.1,187.0,1033.0,13.05
2019/09/24,3.6,17.0,11.6,328.0,1864.0,14.3
2019/09/25,2.3,16.6,12.7,358.0,1888.0,14.65
2019/09/26,2.5,14.9,10.6,365.0,1865.0,12.75
2019/09/27,4.6,15.7,10.7,345.0,1800.0,13.2
2019/09/28,24.6,14.1,10.8,272.0,1542.0,12.45
2019/09/29,0.1,16.4,10.4,247.0,1016.0,13.399999999999999
2019/09/30,29.3,14.6,8.0,246.0,1035.0,11.3
2019/10/01,0.2,11.7,10.3,388.0,1969.0,11.0
2019/10/02,0.0,11.7,2.6,470.0,1622.0,7.1499999999999995
2019/10/03,0.5,16.0,3.8,373.0,1534.0,9.9
2019/10/04,0.4,16.0,10.6,161.0,2189.0,13.3
2019/10/05,9.6,15.1,10.3,118.0,1902.0,12.7
2019/10/06,10.2,14.0,8.2,7.0,876.0,11.1
2019/10/07,0.0,16.5,8.1,282.0,1007.0,12.3
2019/10/08,2.2,13.5,9.4,216.0,822.0,11.45
2019/10/09,3.8,13.1,7.3,248.0,1639.0,10.2
2019/10/10,13.2,15.7,7.3,413.0,1881.0,11.5
2019/10/11,0.4,13.1,9.0,315.0,1486.0,11.05
2019/10/12,4.4,15.0,7.1,359.0,2141.0,11.05
2019/10/13,9.5,13.0,7.1,278.0,1165.0,10.05
2019/10/14,15.1,13.0,6.3,267.0,1050.0,9.65
2019/10/15,2.8,13.2,8.9,410.0,1925.0,11.05
2019/10/16,0.2,13.5,4.9,392.0,1910.0,9.2
2019/10/17,7.3,11.6,5.4,365.0,1850.0,8.5
2019/10/18,2.0,11.7,6.9,335.0,1819.0,9.3
2019/10/19,0.5,12.6,5.4,298.0,1798.0,9.0
2019/10/20,0.0,10.7,5.4,244.0,1160.0,8.05
2019/10/21,0.0,11.6,2.2,235.0,1159.0,6.9
2019/10/22,0.0,10.8,3.0,343.0,2073.0,6.9
2019/10/23,2.2,12.2,5.4,381.0,2079.0,8.8
2019/10/24,5.6,12.0,5.8,350.0,1994.0,8.9
2019/10/25,14.9,7.0,3.4,334.0,1905.0,5.2
2019/10/26,0.2,9.1,2.0,282.0,1752.0,5.55
2019/10/27,0.0,9.7,1.1,252.0,1186.0,5.3999999999999995
2019/10/28,0.0,9.6,1.3,241.0,1253.0,5.45
2019/10/29,0.0,11.4,1.5,242.0,1276.0,6.45
2019/10/30,5.4,9.7,7.0,300.0,1820.0,8.35
2019/10/31,6.3,13.2,7.3,288.0,1767.0,10.25
2019/11/01,10.0,14.0,8.3,280.0,2027.0,11.15
2019/11/02,12.7,10.5,5.4,261.0,1538.0,7.95
2019/11/03,1.9,10.7,6.9,29.0,1539.0,8.8
2019/11/04,0.8,9.0,2.3,142.0,2183.0,5.65
2019/11/05,0.6,10.2,2.9,227.0,1819.0,6.55
2019/11/06,6.3,7.4,4.1,121.0,1190.0,5.75
2019/11/07,3.2,6.1,2.1,278.0,1094.0,4.1
2019/11/08,6.1,7.9,0.7,422.0,787.0,4.3
2019/11/09,0.6,8.6,1.0,160.0,1687.0,4.8
2019/11/10,6.8,7.4,1.4,356.0,1787.0,4.4
2019/11/11,1.2,6.7,1.7,241.0,1441.0,4.2
2019/11/12,0.0,7.6,1.4,367.0,2189.0,4.5
2019/11/13,15.4,5.9,0.9,382.0,2260.0,3.4000000000000004
2019/11/14,0.0,5.6,0.5,419.0,2289.0,3.05
2019/11/15,0.0,6.4,-0.2,403.0,2232.0,3.1
2019/11/16,0.3,4.5,-0.2,387.0,2081.0,2.15
2019/11/17,0.0,6.4,0.5,284.0,1508.0,3.45
2019/11/18,2.5,8.9,-0.6,243.0,1364.0,4.15
2019/11/19,0.5,9.1,0.3,367.0,2294.0,4.7
2019/11/20,26.7,9.1,4.4,404.0,2207.0,6.75
2019/11/21,15.2,7.7,6.7,429.0,2287.0,7.2
2019/11/22,15.5,7.1,5.0,354.0,2251.0,6.05
2019/11/23,0.6,8.3,3.7,358.0,1982.0,6.0
2019/11/24,5.1,10.5,5.9,334.0,1300.0,8.2
2019/11/25,8.3,11.3,6.2,250.0,1311.0,8.75
2019/11/26,2.1,10.5,6.9,403.0,2133.0,8.7
2019/11/27,1.6,8.1,5.9,446.0,2118.0,7.0
2019/11/28,0.0,8.6,6.2,374.0,2065.0,7.4
2019/11/29,0.3,7.3,3.3,405.0,2074.0,5.3
2019/11/30,0.4,7.9,2.7,357.0,1951.0,5.300000000000001
2019/12/01,0.0,5.1,1.1,323.0,2061.0,3.0999999999999996
2019/12/02,0.0,4.4,-1.1,317.0,2415.0,1.6500000000000001
2019/12/03,0.0,8.5,-0.4,201.0,2396.0,4.05
2019/12/04,0.6,9.5,3.3,137.0,2029.0,6.4
2019/12/05,0.7,11.5,3.7,335.0,1430.0,7.6
2019/12/06,0.1,10.0,7.2,109.0,1139.0,8.6
2019/12/07,6.2,12.4,4.5,276.0,1024.0,8.45
2019/12/08,2.6,8.5,3.4,186.0,656.0,5.95
2019/12/09,1.3,12.1,3.6,243.0,1803.0,7.85
2019/12/10,4.5,14.0,4.8,306.0,1589.0,9.4
2019/12/11,10.2,9.5,1.4,383.0,2274.0,5.45
2019/12/12,4.2,8.6,0.8,424.0,2272.0,4.7
2019/12/13,3.2,6.1,2.8,436.0,2162.0,4.449999999999999
2019/12/14,2.3,4.3,0.7,430.0,2062.0,2.5
2019/12/15,0.4,5.0,-0.1,394.0,1451.0,2.45
2019/12/16,1.4,5.2,0.1,389.0,1565.0,2.65
2019/12/17,4.1,9.0,-0.4,415.0,1868.0,4.3
